Date,Close
,GOOGL
2024-04-01,154.75015258789062
2024-04-02,153.8245849609375
2024-04-03,154.182861328125
2024-04-04,149.81375122070312
2024-04-05,151.7743682861328
2024-04-08,154.1132049560547
2024-04-09,155.85487365722656
2024-04-10,155.3970489501953
2024-04-11,158.6514892578125
2024-04-12,156.9794921875
2024-04-15,154.12313842773438
2024-04-16,153.66534423828125
2024-04-17,154.73025512695312
2024-04-18,155.2676544189453
2024-04-19,153.3568115234375
2024-04-22,155.53639221191406
2024-04-23,157.5069580078125
2024-04-24,158.37281799316406
2024-04-25,155.25772094726562
2024-04-26,171.1318359375
2024-04-29,165.3594207763672
2024-04-30,162.00547790527344
2024-05-01,163.080322265625
2024-05-02,165.82717895507812
2024-05-03,166.4442596435547
2024-05-06,167.30015563964844
2024-05-07,170.43515014648438
2024-05-08,168.5740509033203
2024-05-09,169.15130615234375
2024-05-10,167.84751892089844
2024-05-13,168.33518981933594
2024-05-14,169.52947998046875
2024-05-15,171.68914794921875
2024-05-16,173.3511962890625
2024-05-17,175.22227478027344
2024-05-20,176.07818603515625
2024-05-21,177.00375366210938
2024-05-22,175.54075622558594
2024-05-23,172.72421264648438
2024-05-24,174.15736389160156
2024-05-28,175.56065368652344
2024-05-29,175.0630340576172
2024-05-30,171.29107666015625
2024-05-31,171.67919921875
2024-06-03,172.3460235595703
2024-06-04,172.96307373046875
2024-06-05,174.5753631591797
2024-06-06,175.88906860351562
2024-06-07,173.6298828125
2024-06-10,174.37716674804688
2024-06-11,175.98135375976562
2024-06-12,177.14710998535156
2024-06-13,174.52664184570312
2024-06-14,176.15072631835938
2024-06-17,176.59910583496094
2024-06-18,174.45687866210938
2024-06-20,175.6625213623047
2024-06-21,178.98046875
2024-06-24,178.5719451904297
2024-06-25,183.3645477294922
2024-06-26,183.21510314941406
2024-06-27,184.7395782470703
2024-06-28,181.49134826660156
2024-07-01,182.32830810546875
2024-07-02,184.5701904296875
2024-07-03,185.14808654785156
2024-07-05,189.9108123779297
2024-07-08,188.3464813232422
2024-07-09,188.29664611816406
2024-07-10,190.48870849609375
2024-07-11,184.8990020751953
2024-07-12,184.40078735351562
2024-07-15,185.85549926757812
2024-07-16,183.2549591064453
2024-07-17,180.36544799804688
2024-07-18,177.04747009277344
2024-07-19,177.01759338378906
2024-07-22,181.01309204101562
2024-07-23,181.1326446533203
2024-07-24,172.0057830810547
2024-07-25,166.6751251220703
2024-07-26,166.39613342285156
2024-07-29,168.91697692871094
2024-07-30,169.6742401123047
2024-07-31,170.91969299316406
2024-08-01,170.1425323486328
2024-08-02,166.05735778808594
2024-08-05,158.6741485595703
2024-08-06,157.7176055908203
2024-08-07,158.36526489257812
2024-08-08,161.444091796875
2024-08-09,163.0781707763672
2024-08-12,161.70315551757812
2024-08-13,163.56640625
2024-08-14,159.79010009765625
2024-08-15,160.7167510986328
2024-08-16,162.37074279785156
2024-08-19,166.06732177734375
2024-08-20,166.57546997070312
2024-08-21,165.2502899169922
2024-08-22,163.20770263671875
2024-08-23,165.0211181640625
2024-08-26,165.5591583251953
2024-08-27,164.0845184326172
2024-08-28,162.26113891601562
2024-08-29,161.19500732421875
2024-08-30,162.7892303466797
2024-09-03,156.79100036621094
2024-09-04,155.88427734375
2024-09-05,156.6714324951172
2024-09-06,150.374267578125
