Date,Close
,AAPL
2023-01-03,123.4706039428711
2023-01-04,124.74412536621094
2023-01-05,123.4212417602539
2023-01-06,127.96241760253906
2023-01-09,128.4856414794922
2023-01-10,129.05825805664062
2023-01-11,131.78294372558594
2023-01-12,131.70394897460938
2023-01-13,133.0366973876953
2023-01-17,134.2016143798828
2023-01-18,133.48097229003906
2023-01-19,133.54017639160156
2023-01-20,136.10691833496094
2023-01-23,139.30552673339844
2023-01-24,140.7073516845703
2023-01-25,140.04588317871094
2023-01-26,142.1190643310547
2023-01-27,144.06385803222656
2023-01-30,141.17132568359375
2023-01-31,142.44480895996094
2023-02-01,143.5702362060547
2023-02-02,148.89132690429688
2023-02-03,152.52426147460938
2023-02-06,149.78968811035156
2023-02-07,152.67233276367188
2023-02-08,149.97726440429688
2023-02-09,148.94068908691406
2023-02-10,149.3065185546875
2023-02-13,152.11448669433594
2023-02-14,151.4718017578125
2023-02-15,153.57778930664062
2023-02-16,151.97607421875
2023-02-17,150.8291473388672
2023-02-21,146.8050537109375
2023-02-22,147.2301788330078
2023-02-23,147.71466064453125
2023-02-24,145.0550537109375
2023-02-27,146.25137329101562
2023-02-28,145.74713134765625
2023-03-01,143.67080688476562
2023-03-02,144.26406860351562
2023-03-03,149.32630920410156
2023-03-06,152.09469604492188
2023-03-07,149.88987731933594
2023-03-08,151.1455078125
2023-03-09,148.8912353515625
2023-03-10,146.8248291015625
2023-03-13,148.77261352539062
2023-03-14,150.8686981201172
2023-03-15,151.26417541503906
2023-03-16,154.0919189453125
2023-03-17,153.25149536132812
2023-03-20,155.6244354248047
2023-03-21,157.48321533203125
2023-03-22,156.04959106445312
2023-03-23,157.1371612548828
2023-03-24,158.44229125976562
2023-03-27,156.49452209472656
2023-03-28,155.87161254882812
2023-03-29,158.9564208984375
2023-03-30,160.5284881591797
2023-03-31,163.039794921875
2023-04-03,164.2954864501953
2023-04-04,163.76161193847656
2023-04-05,161.9126739501953
2023-04-06,162.8025360107422
2023-04-10,160.20220947265625
2023-04-11,158.98609924316406
2023-04-12,158.2939910888672
2023-04-13,163.6923828125
