Date,Close
,META
2023-05-30,261.28857421875
2023-05-31,263.4782409667969
2023-06-01,271.3312072753906
2023-06-02,271.3312072753906
2023-06-05,270.116943359375
2023-06-06,269.84820556640625
2023-06-07,262.3634948730469
2023-06-08,263.3388977050781
2023-06-09,263.7071533203125
2023-06-12,269.77850341796875
2023-06-13,270.0472717285156
2023-06-14,272.0677490234375
2023-06-15,280.5079650878906
2023-06-16,279.681884765625
2023-06-20,282.9962158203125
2023-06-21,280.3188781738281
2023-06-22,283.5436706542969
2023-06-23,287.3755798339844
2023-06-26,277.1637268066406
2023-06-27,285.7034606933594
2023-06-28,283.9517517089844
2023-06-29,280.2093811035156
2023-06-30,285.6337890625
2023-07-03,284.6783142089844
2023-07-05,292.9891662597656
2023-07-06,290.62030029296875
2023-07-07,289.1671447753906
2023-07-10,292.72039794921875
2023-07-11,296.8907470703125
2023-07-12,307.888916015625
2023-07-13,311.9398193359375
2023-07-14,307.421142578125
2023-07-17,309.16290283203125
2023-07-18,310.5862121582031
2023-07-19,314.52764892578125
2023-07-20,301.10089111328125
2023-07-21,292.8796691894531
2023-07-24,290.2420654296875
2023-07-25,293.0886535644531
2023-07-26,297.1694641113281
2023-07-27,310.247802734375
2023-07-28,323.95318603515625
2023-07-31,317.10546875
2023-08-01,321.1961669921875
2023-08-02,312.8356018066406
2023-08-03,311.72088623046875
2023-08-04,309.27239990234375
2023-08-07,315.0750427246094
2023-08-08,311.1734313964844
2023-08-09,303.7783203125
2023-08-10,304.3057861328125
2023-08-11,300.22509765625
2023-08-14,304.7536926269531
2023-08-15,300.5335693359375
2023-08-16,292.9095153808594
2023-08-17,283.752685546875
2023-08-18,281.92132568359375
2023-08-21,288.54010009765625
2023-08-22,286.25091552734375
2023-08-23,292.8597412109375
2023-08-24,285.4048767089844
2023-08-25,284.1607360839844
2023-08-28,288.8984375
2023-08-29,296.5921936035156
2023-08-30,293.7157287597656
2023-08-31,294.50201416015625
2023-09-01,294.9897155761719
2023-09-05,298.7420349121094
2023-09-06,297.76666259765625
2023-09-07,297.2690124511719
2023-09-08,296.49261474609375
2023-09-11,306.11724853515625
2023-09-12,300.24493408203125
2023-09-13,303.62896728515625
2023-09-14,310.25775146484375
2023-09-15,298.9012756347656
2023-09-18,301.1307678222656
2023-09-19,303.6389465332031
2023-09-20,298.2642517089844
2023-09-21,294.3427429199219
2023-09-22,297.67706298828125
2023-09-25,299.4188232421875
2023-09-26,297.5575866699219
2023-09-27,296.34332275390625
2023-09-28,302.5341491699219
2023-09-29,298.8017578125
2023-10-02,305.3807373046875
2023-10-03,299.5283203125
2023-10-04,304.14654541015625
2023-10-05,303.36029052734375
2023-10-06,313.9503479003906
2023-10-09,316.8666076660156
2023-10-10,320.33026123046875
2023-10-11,326.2822570800781
2023-10-12,322.639404296875
2023-10-13,313.2138366699219
2023-10-16,319.64349365234375
2023-10-17,322.4801330566406
2023-10-18,315.48309326171875
2023-10-19,311.3426513671875
2023-10-20,307.2021179199219
2023-10-23,312.5369873046875
2023-10-24,311.0838623046875
2023-10-25,298.12493896484375
2023-10-26,286.9973449707031
2023-10-27,295.33807373046875
2023-10-30,301.240234375
2023-10-31,299.85675048828125
2023-11-01,310.38714599609375
2023-11-02,309.4117126464844
2023-11-03,313.124267578125
2023-11-06,314.318603515625
2023-11-07,317.3244934082031
2023-11-08,318.27996826171875
2023-11-09,319.04632568359375
2023-11-10,327.227783203125
2023-11-13,327.6457824707031
2023-11-14,334.732421875
2023-11-15,331.1492919921875
2023-11-16,332.622314453125
2023-11-17,333.4683837890625
2023-11-20,338.3752136230469
2023-11-21,335.3992919921875
2023-11-22,339.8880920410156
2023-11-24,336.6434326171875
2023-11-27,333.1299743652344
2023-11-28,337.39984130859375
2023-11-29,330.6417236328125
2023-11-30,325.6153869628906
2023-12-01,323.29632568359375
2023-12-04,318.5188293457031
2023-12-05,316.7969665527344
2023-12-06,315.96087646484375
2023-12-07,325.0579528808594
2023-12-08,331.1890563964844
2023-12-11,323.754150390625
2023-12-12,332.6522216796875
2023-12-13,333.16973876953125
2023-12-14,331.6071472167969
2023-12-15,333.34893798828125
2023-12-18,343.0033874511719
2023-12-19,348.7165222167969
2023-12-20,347.64154052734375
2023-12-21,352.4289855957031
2023-12-22,351.7322998046875
2023-12-26,353.16552734375
2023-12-27,356.15142822265625
2023-12-28,356.63916015625
